label,tweet,id
2,im 81 and i still eat animal crackers emabiggestfans 1d,15602
1,crangrape & gt good pussy,15603
1,<username> boats and hoes,15604
1,rap bitches prolly scared of remy ma lol,15605
1,<username> dumb ass hoe,15606
1,but carl is a bitch & 128526,15607
1,<username> come watch godzilla then faggot,15608
0,<username> <username> hey fag i said this was your aunts he said it was you,15609
1,you know what all you are doing is being a burden to me a fuckin annoyance and i hate bitches like you,15610
1,<username> <username> <username> <username> bitch thats wtf i just said and its not christopher its chris mf,15611
1,<username> fuck your chicken sandwich ho,15612
1,<username> ew pussy buy a fucking xbone u got dat puppy muny,15613
1,<username> thirsty ass hoe go to sleep & 128514 & 128514,15614
1,<username> <username> fag,15615
1,why these bitches be gettin instagrams just to post pictures of other bitches i dont get it,15616
1,& 8220 <username> & 8220 <username> need to get laid & 128514 & 128514 & 128514 & 128514 sike im celibate bitches be like & 128070 & 128070 & 128070 & 128070 & 128070 & 128070 & 128070 & 8221 & 128064 & 8221 & 128064,15617
1,<username> andrewbryant poff has double vision after 2 beers poff double pussy & 128526 smh,15618
1,yall see chojis kid big ass black bitch,15619
1,i know im not the only niggah that saw that,15620
1,pussy ass bitches,15621
1,<username> im just kidding im not a fucking faggot,15622
1,rt <username> new years resolution smoke more weed make more money fuck more bitches,15623
1,<username> shuddup hoe,15624
1,rt <username> waterproof lab coat in case i drown in the pussy swag,15625
1,if you sweat pussy its somethin new to you,15626
1,nobody is going to say anything about how unloyal sterlings side bitch is,15627
2,<username> the early bearded man gets the clam herkfacts,15628
1,rt <username> some hoes look better without they avi enlarged,15629
2,rt <username> & 8220 <username> if youre playing flappy bird 18002738255 national suicide prevention lifeline rt to save lives & 8221 <username> & 8230,15630
1,rt <username> what an inconsiderate bitch,15631
1,<username> <username> back in high school w one fuck these hoes now nigga lol thats what they for,15632
1,glad to know you were just a hoe looking for all the attention gladyouregone,15633
1,rt <username> sum hoes be smoking to look cute bitch u better inhale that shit wasting weed,15634
1,rt <username> that son of a bitch moment when youre walking around the house with socks on and step on a random wet spot,15635
1,<username> im dumb then a hoe haha i already lost that thing ya gave me today & 128557,15636
0,<username> alright fag,15637
0,<username> <username> lassen cc the coach wants me i feel it youll get more my nig no doubt,15638
1,oh my god oh my god im going to a bitch mob party today oh my god,15639
0,looking like a hillbilly and not matching is what i do best goodnight losers <url>,15640
1,burnnotice fi shoots bean bag rounds at the guy hurts like a bitch dont they,15641
1,rt <username> future bae best drink fiji water so her pussy taste like retweets & amp cinammon apples,15642
2,<username> <username> <username> <username> this is gobbledy gook to me because i dont have the game,15643
1,rt <username> i love how sweet girls have sweet pussies <url>,15644
1,hoes gone be hoes dontbemad,15645
1,horny cougar gets two cocks shoved in her & 160pussy <url>,15646
1,shoutout to my macktown niccas,15647
1,<username> kik is for hoesyou either gone shit or get off the pot,15648
1,when bitches change and start acting like the nigga they with & lt & lt & lt & lt & lt & lt,15649
1,<username> bitch you up and joined the fucking army and those of us around this bitch was like where the fuck rob go to the fuckin army,15650
1,rt <username> your opinion of me is highly irrelevant bitch,15651
1,all these beautiful bitches sucha beautiful thing,15652
1,<username> <url> lmao bitch got on some huggies,15653
1,hell yeah im being a pussy cat today dont forget a sexy one,15654
1,rt <username> kevin love out here bein a hoe just let the world know u gonna be a laker 2015 season dawg,15655
1,a fuck aint shit to these new age hoes,15656
1,so yesterday i ran into a dude i went to high school with & amp he used to be skinny as hell now omg same fucker who slit my tires years ago,15657
1,<username> allah can kiss my ass and yes muhammed was a bitch just like osama binladen,15658
1,all these hoes want boyfriends but the last thing i need is more ties,15659
1,stop spoiling u fags,15660
1,<username> dumb bitch stfu,15661
0,& 8220 <username> <username> shut the fuck up you fucking trash nigga work on another ring & 8221 <url>,15662
1,i wish ya nighas stressed ya kids like ya stress these lame bitches,15663
1,<username> home fag didnt feel like puttin up with your shit today,15664
1,lol niccas remember the ginyu force & 128514,15665
1,<username> <username> dont ignore me faggots c,15666
1,rt <username> & 8220 <username> <username> youre a pussy & 8221 you have more cargo shorts in your avi than fucks i give,15667
1,nappy chin hairs bitch im mothafuckin q,15668
1,bitches love beefing over a nigga thats always in other bitches faces,15669
1,this bitch tweeted brb gonna take a shower 2minutes later back get yo nasty ass back in that shower,15670
1,about to go watch dis bitch birth the devil kinky <username>,15671
1,<username> fuck wit us and then we tweakin hoe shmurda,15672
1,i guess niccas think if they owe you money for so long youll forget & 128530 & 128530,15673
1,never take a bitch where you stay never keep work where you lay,15674
2,<username> you are hairy like a monkey p,15675
1,fuck is yaw sayin bitch my hood love me & 128677 & 9889 & 127984,15676
2,new test makes your poop neon colored if you have colon cancer & 8594 <url>,15677
1,this bitch takes bitch to another level,15678
2,this does create a slippery slope tho players gonna have to watch they mouth too no tolerance for ignorance anymore,15679
1,duh aka shitty nights rt <username> city nights is hella ghetto,15680
1,rt <username> idk why skinny bitches think they got ass cuh,15681
2,bats are cool as hell because theyre basically half tiny fox half leather bird,15682
2,that principal shld be ashamed look at these poor colored kids who we made smart they are not your props disgusted morningjoe,15683
1,slut ass queen bee bitch,15684
2,playing a show in lutsen mn at 900 pm today at papa charlies <url>,15685
0,<username> is the biggest faggot in the world,15686
1,passing up on mad hoes just to give him what he want,15687
0,jesuschrist was straight & gt thats why the faggots killed him period sonofgod & gt,15688
1,looks like my highlight of the night will be getting lewis and having a quick fag outside work shite,15689
1,<username> exactly so tweet some other shit fuck all that dont be like everybody this aint monkey see monkey do koiya,15690
1,<username> they trash though,15691
1,<username> lmao yeah bitch that lil shit ripped,15692
1,this bitch compared dicks to pencils get sharpened like dont as you sharpen a pencil it becomes more useful,15693
1,rt <username> <username> all love my nig,15694
1,sumn wrong wit da pussy een tho i aint gonn hit it ima still make sure dat she gushy,15695
1,<username> youre not fucking relevant you get followers from follow trains and then unfollow people because youre a faggot,15696
1,<username> pussy,15697
2,marcus smart belongs on the celtics both trash it was destiny,15698
1,<username> shes a bad bitch,15699
1,i got lean i got work i got bands my nigguh,15700
1,<username> i learned from the great asia torres & 128583 take notes bitch & 128514 & 128514,15701
1,can someone beat justin beibers ass hes such little pussy,15702
1,in yo bitch dm like <url>,15703
2,so we are not even two full games into the season and the fairweather whining is already in full effect yankees,15704
0,<username> ugly emo trash go cut,15705
1,ask tht bitch when she gon let a yung nigga blast tht ass,15706
1,god bless the dumb niggas who trust these hoes,15707
1,i still see plenty basic bitches with iphone 4s,15708
1,nower days the defenition of a bad bitch is how good her pussy is,15709
1,<username> <username> & 128514 & 128514 & 128514 idgaf man fuck them hoes they nice to look at but they aint for me,15710
1,first chick to bring me some hashbrowns from waffle house right now will get her pussy ate,15711
1,lame niggaz wait in line wait for bitches wait to create wait for someone else to do shit for them,15712
0,rt <username> niggers <url>,15713
1,<username> <username> so yall niggaz aint never listen to no slow shit with a bitch,15714
0,rt <username> in the future gay culture will be considered cool by americas teens and instead of wiggers there will be straggots,15715
1,& 8220 <username> i heard thigh gaps is a way of telling if a bitch pussy is loose & 8221 what <url>,15716
1,i have no respect for people who cheat that shits just retarded,15717
1,<username> dont tell what the fuck to stop with 2nd if you think its protocol to put 6 shots in someone whos unarmed youre a retard,15718
1,<username> <username> then bring your bitch ass to town east bitch,15719
1,<username> nigga what 115 without a warm up and you traveled like a bitch,15720
2,or dont vote for the cripple amirite bigot mt <username> vote votewendydavis for governor of texas <url>,15721
1,tyra banks still getting paid for these americas next top model re runs this bitch so bossy & 128096 & 128091,15722
0,rt <username> are you justin beiber because your a fucken gay cunt <username> <url>,15723
1,going to get my id today fucking finally ill see you retards soon,15724
1,everybody thats still on facebook ghetto or pregnant idc,15725
1,<username> hell no man im retarded good at situps that run was weak tho,15726
1,<username> that long distance shit wack i knew the bitch was cheating uh oh,15727
1,slowbros over hoes,15728
1,& 8220 <username> fk it im never wearing my headband again either & 8221 but you dont hoop like a lil bitch tho,15729
1,thinking that i care dont give a fuck bout you think & 128576 wop,15730
1,bouta rasengan all these stupid bitches,15731
1,<username> <username> if your going to talk shit at least back it up and fight bitch ass nigga i swear u niggas from are fake pussy boy,15732
1,he said bitch boy & 128514,15733
1,<username> get worshiping bitch <url> woof woof,15734
2,this car has two registration tags both yellow one for 2014 & amp one for 2005 wth <url>,15735
1,she got arrested for domestic violence against him ugh bitch _,15736
1,im tryna turn ms to bs in this bitch,15737
1,rt <username> you are who you kick it wit yall check yo squad if busters & amp blameamotherfucker ass bitches surround u its twice a & 8230,15738
2,whenever i see a pic captioned soft ghetto i log off for 25 minutes,15739
2,rt <username> this jimmy fallon prank of getting ny yankees fans to boo robinson cano is amazing <url> via,15740
1,rt <username> $ 10000 dinner dates with yo man bitch pow <username> <url>,15741
1,rt <username> just show im not playing in this bitch one false move ima spraying in this bitch <username>,15742
1,rt <username> a girl knows when a bitch likes her boyfriend & 128564 & 128080,15743
1,women cant do something called live lifeapparently thats being a hoe,15744
1,rt <username> lmao dis bitch dumb asl <url>,15745
1,<username> what i thought bitch,15746
1,the beauty of not needing or wanting a man is priceless idk see how bitches be strung the fuck out over men they have joint custody with,15747
1,ghetto ass bitches came in my job talm bout sum o yes u daddy down & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514 & 128514,15748
1,rt <username> these hoes aint loyal <url>,15749
1,rt <username> kmm get a fucking trash can on your head,15750
0,this white bitch tried to set me up for a racial war lol bitch its impossible im smarter then you,15751
1,i told that bitch idgaf about a benz bitch,15752
1,rt <username> ill write a poem for u hoe <url>,15753
1,rt <username> i wish it was appropriate to go around slapping bitches when they say stupid shit,15754
1,<username> bitch who do u love,15755
2,mannnn tonight feels like trash,15756
1,them shootas is out by my grandmoma house i aint been round this bitch in a minute,15757
1,i hate when ppl break up a fight like idc if they best friends sisters whatever let them bitches fight ctfuu,15758
1,rt <username> <username> 6 god by drake is trash thank you,15759
2,man talk to em rt <username> of course nothing is wrong with applebee & 8217s if you like trash food,15760
1,rt <username> <username> i aint gettin my hands tatted dumb ass y yo bitch ass leave da bus stop last night the main was goin,15761
1,rt <username> she stole my shit what a little niglet,15762
1,cocoa puffs time bitch,15763
2,rt <username> okay okay but trans birds,15764
1,<username> bitches love some alex from target & 128527,15765
1,i dont get it im either a pussy or troll where is the room for the truth and or my opinions on my tl social media fucked up,15766
1,lil bitch with enough ass & amp & amp a future & 128525 & 128536,15767
1,<username> ur avi prolly shoot dust out your phone cuz that shit so old u cat fishing the bitches on here lmao,15768
1,rt <username> cant none of them hoes swim & 128514 & 128514 & 128514 & 8220 <username> <username> <username> they renamed that bitch the yacht club & 8221,15769
2,& 8220 <username> when girls take my snap backs and beanies lol & 128169 thats 35 dollars a hat and 40 for the ax beanies & 128530 & 8221i dont let them take it,15770
1,rt <username> <username> yesss its that one ooze this nigguh & 128514 & 128514 <url>,15771
1,<username> if i have to watch baseball i actually go for the mets because jon stewart and fuck the yankees,15772
1,me and my nig <username> be running shit in miami on the court we only lost one game in 3 days,15773
1,rt <username> and if you aint a hoe get up out my traphouseeee <url>,15774
1,rt <username> hoes is hoes niggas be mad cuhz they be tryna cuff the hoes cuh,15775
1,yes good shapely eurotrash manbooty,15776
2,having a blast yesterdayshe even had me on the monkey bars tryna kill myself lol <url>,15777
1,rt <username> ross is tha biggest bitch,15778
1,rt <username> real men ask for nudes correction pussy ass bitches ask for nudes real men are out there working for women & amp actually h & 8230,15779
1,rt <username> you can definitely tell whos a whore by what bitches wear when its slightly warm out & 128581 & 9995 & 128567,15780
1,<username> <username> <username> hes been drinking too much of that shitty canadian hoser beer eh,15781
2,<username> yankees beat then in the grapefruit league the other day,15782
1,rt <username> fat bitch im thick <url>,15783
1,rt <username> just this one eye can take your bitch <url>,15784
1,see i peeped it & amp pussy is power,15785
1,rt <username> i dont burn bridges tf i look like holding a grudge and being a lil bitch shit happens youll be fine,15786
1,rt <username> & 128514 & 128514 & 128514 this bitch playing volleyball in timberlands & 128553 & 128514edmondson kids & 128517 & 128514 <url>,15787
0,rt <username> ill break a bitch down like the pussy she is,15788
2,leave it up to me it wouldve been in the trash all of it,15789
1,rt <username> my dick is called offensive joke because some bitches get hurt when it goes too far,15790
1,change the game on u bitches & 128526,15791
1,rt <username> im a tall big booty bitch wtf lol & 128557 & 128557 & 128557 & 128514 & 128514,15792
1,i gotta big head yah bitch i think its crown sized,15793
1,rt <username> been trash <username> the gay chris bosh jokes are getting old now,15794
1,<username> taylor wack ass bitch nigga,15795
1,got good pussy but ion eat her tho,15796
1,rt <username> unt really fucking suck this year smh how did they get right back to trash in one season,15797
1,rt <username> let me put my kids up in ya mouth bitch ima turn this shit into a foster home,15798
2,people with trash cars love to drive fast and reckless,15799
2,rt <username> scott walker investigate christies bridgegate perrys drunk monkey dem dagate all men innocent all threats to left & 8230,15800
1,whats worse than jury duty is the confirmation you get while serving that the general public is retarded,15801
1,<username> remember that african bitch we used to work with at cmi,15802
1,<username> youre trash,15803
1,rt <username> never realize the precious time you bitch niggas is wasting & 128070,15804
1,miss you lil bitch <username> <url>,15805
2,they got david taking out the trash & 128514 & 128514 & 128514 & 128514,15806
1,wish i had a bad bitch tonight where they at,15807
1,neither have i rt <username> i justwhyok rt <username> ive never had a nigger cock <url>,15808
1,you thought i was playin when i cut that bitch off,15809
2,rt <username> hunter hurt helmsley rt <username> cut the imaginary height shit most of the women tweeting about it sleep alone every nig & 8230,15810
1,<username> i lied it hurt like a bitch and it bruises your arm i would suggest you dont do it lol,15811
1,rt <username> do dykes date other dykes or is that shit gay to yall,15812
1,bad chicks send em in basic hoes toss em out cant even get waffle house hating niggas chalk em out gone get the coffin out,15813
1,<username> i will literally confront some bitch asses fo reall trill,15814
1,rt <username> shoutout to your main bitch,15815
1,<username> i am always amazed at your resilience to keep on going into the night shift is it really better than the to ghetto,15816
1,i know if i dont move out by next year my mom gonna bitch at me the whole time i live with her,15817
1,wintertime bout to turn the grind back on dont spent enough money wit u niccas,15818
1,<username> fugly white bitch,15819
1,<username> janemba is better than yo pussy ass,15820
1,if you got to act like you cuffing a bitch to get ass your a lame forreal & 128514 real niggas let bitches know what it is from jump & 10071 & 65039,15821
1,rt <username> <username> & 9995 & 11088 & 65039bitch,15822
2,also it & 8217s a hiccup to jihadi propaganda they portray themselves as the only ones willing to die for their cause,15823
1,rt <username> its been fuck bitches but a queen & 128120 can get my time,15824
1,i call him my bitch <username>,15825
1,im not down to be a side bitch tho & 128075,15826
1,julia roberts youre a ho <username> nottinghill,15827
2,trash night tonight i can already hear the sound of americas thriving economic sector out on the street four wheels one of them wobbles,15828
1,<username> you do it to us so payback is a bitch hahaha & lt3 happy valentines day though,15829
1,<username> thank you so much it was a bitch move of her to pull but thank you & 10084 & 65039,15830
1,oomef had that yeah i kno she pussy whipped that other nigga into putting a ring on it & 128564 & 128564,15831
1,my nicca tip cant act for shit in takers,15832
1,u want a cookie tomorrow bitch <username>,15833
2,one mans trash is another mans wife,15834
1,<username> lmao fucking bitch ima whoop you like a did yesterday but im trying to update the roster you down,15835
2,<username> <username> im not a liberal & amp i support changing the name it transcends standard political grandstanding,15836
1,rt <username> flirting with bitches on a twitter like <url>,15837
1,<username> that hoe over there,15838
1,im just living my nig,15839
1,its brittany bitch,15840
1,bitches rather be petty with his hoes instead of posting bail now that ah really fck em uppsa,15841
1,<username> <username> you talkinfgalot of shit but you cant back dem words up tho bitch ass nigga u not talking about fighting,15842
2,charlie crist outlawed hated rediculed and vilified for shaking the presidents hand what a country what a democracy,15843
1,looked like you but at the same time looked like some biker bitch or punk rock bitch from a 90s movie,15844
1,these hoes soo & 127805 & 127936,15845
0,rt <username> what the fuck is this disgusting nigger from the movie captain phillips doing on the red carpet for the oscars what the fuc & 8230,15846
1,rt <username> real bitches like me make sure you get some even when they not lol,15847
1,<username> make me white trash cousin fucker,15848
2,he so trash rt <username> cary williamsc got carried lol,15849
1,i had a dream i was in 4th grade again with my class except as my current self and remember thinking youre crazy you become a hoe moron,15850
1,fuck that stupid bitch & 128530,15851
1,<username> lol 100 it had to be one of my old bitches & 128530,15852
1,rt <username> <username> gotta watch these hoes & 128064 i swear & 128079,15853
1,<username> & 128553 & 128553 & 128514 & 128514 nigga doing the duggy on dem dead hoes lol,15854
1,im mattwho da boy hoe check me out i do some amazing shit,15855
1,they thought i wouldnt make it pussy nigga we made it,15856
2,this is better than flappy bird & 128525 & 128525 falloutbird <url>,15857
1,& 8220 <username> <username> bang & 128129 & 8221thats a trust worthy bitch & 128528 & 128553,15858
1,<username> no problem remembering all those quirks can be a real bitch,15859
1,rt <username> & 8220 <username> damn so many fake niggas & amp bitches & 8221,15860
1,my lil bitch a vet she say she need a dog,15861
1,<username> oh hell no they act proper and i live in richardson much finer then the hoes in ducanville,15862
1,rt it for me please and thanks <username> did a pierced pussy just come across my timeline & 128528,15863
1,i hate going to parties where really fat bitches go and act like theyre the shit because theyre at the party like damn nessie im here too,15864
2,maybe i dont feel too great because i only got 3hrs of sleep surely its not last nights boxes of cookies & amp crackers dinner & 128055 & 128534 chunk,15865
1,funnie watching my nig interview on espn,15866
1,rt <username> & 8220 <username> i told you to unfollow that bitch but you aint wanna listen barbie <url> & 128079 & 128079 & 128079 & 128514,15867
1,<username> do it pussy,15868
1,rt <username> he said like u got the money to do that & 128514 & 9995 dont forget im not yo ex bitch i aint broke & 128175,15869
1,you say no to ratchet pussy but juicyj cant bands will make her dance,15870
1,rt <username> derrick said if i cover my face and leave just my eyes visible ill have tons of bitches,15871
1,rt <username> & 8220 <username> <username> <username> idk who gave that bitch my name & 8221 idk who gave that bitch my name or number & 128530 anti captain sav & 8230,15872
1,<username> call him a pussy as he should,15873
1,<username> <username> wussup bitch,15874
1,<username> okaaaaay bitch never do we care edges still laid & 128514,15875
1,on ya pussy rap sheet its a whole lot of bros,15876
1,rt <username> black pussy remind me of roast beef white pussy remind me of cheesecake and mixed girl pussy remind me of apple pie & 128175 & 128175,15877
1,how she stay faithful with a room full of hoes,15878
1,rt <username> & 127379kk bitch td in 17 & 128275 jeff b home real soon & 9981 & 127344 & 127382,15879
1,rt <username> yeah i checked my connection i have fucking wifi did you check if you were being a lil bitch nigga <url>,15880
1,pull up on my ex make that bitch mad,15881
1,this hoe loud,15882
1,my bitch get on my nerves,15883
1,aint me aint me these pussy ass niggas aint me,15884
2,rt <username> colombia supporter reminds us the double bird is a universal language <url>,15885
1,lmfao but we dont talk gtfoh & 128514 & 128514 bitch i guessed it & amp i was right & 128514 & 128527,15886
1,even my moms knows i dont fuck with ghetto people,15887
1,& 8220 <username> trying to run game on me u dumb bitch & 8221 @ her tho,15888
1,<username> niggah this shit serious aint no one laughing,15889
2,double stuff oreos mane say,15890
1,rt <username> how i eat the pussy <url>,15891
1,rt <username> retweet if you see a ratchet hoe on your timeline,15892
1,<username> lol bitch nigga ima get my gay homies on you,15893
2,bound gagged shoved in a trash bin with two bullets in the back of the head i suspect natural causes said the worlds worst detective,15894
0,its so shady when you bitches talk to guys w girlfriends thats so disrespectful to do to another girl,15895
1,ive been tryin to tell niggas rt <username> lesbian porn have the finest bitches,15896
1,rt <username> <username> yeah fuck lunch ill just eat pussy under the staircase by the foriegn language hallway,15897
1,rt <username> well i just got conformation that is your body count is five or above its high and you a hoe & 128514 & 128514 & 128514,15898
0,<username> you look like fucking shrek bitch,15899
1,<username> <username> but that bitch could care less about benghazi victims,15900
1,rt <username> rt <username> girls say bs like you got too many hoes stop letting twitter and ig fool you i dont know these fucki & 8230,15901
1,run out with the baldhead bitch thing,15902
1,i need some good pussy fuck,15903
1,ray rice bitch,15904
0,rt <username> nah i hate white people now since he looks like a dyke rt <username> i think he just ended racism <url>,15905
1,twitter pic flossin hoes talkin <username> <username>,15906
2,rt <username> my chinese social media feed is in total hysteria over the onset of bird flu & amp recent dead pigs in the river in shang,15907
1,rt <username> gator needs his gat punk ass bitch,15908
1,rt <username> scarlett johansson <url>,15909
1,kinda rt <username> u mad friend rt <username> fat fucking funky nasty ass hoes,15910
1,rt <username> i hate when people ask & 8220who you tryna look good for & 8221 bitch myself bye,15911
2,rt <username> when the rosecolored glasses come off and you still want to be there true love happens,15912
1,3 things i cant stand while dealing with a bitch a hit feet b stank ass breath c skank ass ways,15913
1,<username> y dont both of those fat bitches die,15914
1,im sorry i called you a gaptoothed bitch its not your fault youre so gaptoothed,15915
1,rt <username> lebron a bitchdrake performed with a torn acl at the mtv awards,15916
1,& 8220 <username> <username> because i thought jay z would hit her & 8221 yeah he is known for sockin a bitch or 2,15917
1,lol i see what you did there rt <username> <username> hell yeah bitches hate that shit,15918
1,187 how im killin these hoes,15919
2,from the archives <username> & 8217s my favorite bond_age _ essay on thunderball the story of a shy kid and 007 <url>,15920
1,rt <username> lol everyones a lil bitch,15921
1,& 8220 <username> just seen 2 pregnant bitches fight & 8221 did the look like sumo wrestlers,15922
2,rt <username> whats that bright yellow thing the ref just showed to martins indi i cant remember seeing one of those before clubmetro,15923
2,note the rocketeer removes cardboard from launcher and carries it to a trash bin before fleeing tidyterrorist <url>,15924
2,whoooooaaa no chill savage & 8220 <username> here monkey monkey <url>,15925
2,city highway skyscrapers building lights yellow blue <url>,15926
1,rt <username> jacob needs to stop being a little bitch and follow me on instagram,15927
2,<username> like their players really been talking trash about bama,15928
1,<username> i couldve swore everyday was jus sayin i had all the hoes like 2 days ago no im gaywhats next i gotta baby on the way & 128514,15929
1,karma is the biggest bitch youll ever meet keep pushing her buttons,15930
1,youre irrelevant bitch,15931
1,rt <username> niggas talk more than bitches these days outdoorpoolparty today <url>,15932
1,rt <username> my dick is called batman because bitches love it when my dark knight rises,15933
1,<username> lmaooo fag,15934
1,you fuck up i try to be nice i fuck up you go ape shit and stay mad wtf haha,15935
1,<username> bruhhh im joking dont pop trunk on me im just a bitch ass niiiieeegggaaa,15936
1,im retarded hungover and all we had were beers a lot of beers,15937
0,hope gezus gets shot in his faggot head houston nbombs,15938
1,rt <username> if youre attractive & amp you think any straight guy just wants to be your friendbitch you stupid,15939
1,& 8220 <username> <username> them damn brownies & 8221i swear lmao,15940
1,bangbangbirdgang ya bitch you 56 fruit loop,15941
1,real nigga speaking & 8220 <username> <username> you sound like a bitch & 8221,15942
2,im pregnant charlie brown worstpeanutsspecialever,15943
1,murder her rt <username> when u fuck with crazy bitches shit like this happens feel bad for ol boy <url>,15944
1,all my white school teachers back in elementary knew not to give me no pussy im telling all of my niggas,15945
1,these bitches love me these niggas copy,15946
1,i am such a pussy & 128514 & 127770,15947
2,rt <username> saw a man in a yellow hat at the grand canyon today he was hanging out next to a curious gorge,15948
2,i wept when thurmanmunson died and i weep 35 years later captain yankees,15949
1,<username> yall niccas bout to blow fool lol cant wait for the world to see this detroit shit nicca,15950
1,& 128563 rt <username> niccas yall need lives money pussy hobbies or sum guidance bunch of petty miserable dick n a booty ass boys,15951
1,rt <username> who wants to be <username> s 600 follower follow bitches cruze 2014 pittsburgh,15952
1,<username> was good my niggah lol,15953
1,rt <username> shout out to the faggots who took a million and one selfies on my phone & 128530 & 128514 & 10084 & 65039 <username> <username> <url>,15954
2,<username> funny i thought <username> tbt 90s photo this week would have you hanging me over a trash can by my ankles,15955
1,rt <username> my tuesday bitch man i aint even hit it yet just finger pop her pussy just to sit and get the kitty wet,15956
1,rt <username> i hope this bitch aint a catfish <url>,15957
1,rt <username> fucked all of tyga bitches <username> 6god <url>,15958
2,<username> <username> <username> typical hitchens type atheist and was watching a doc on how hollywood hates god ready to mock it,15959
2,rt <username> charlie baker,15960
1,she said wigga man you richtake the durag off <url>,15961
2,& 8220 <username> i find myself wanting to google the yellow king truedetective & 8221 no kidding what is going on,15962
1,& 8220 <username> <username> ahhh you know who so smart donny & 128516 but yes rt & 128514 & 8221 yass im glad you speak your mind to these 2faces hoes,15963
1,<username> <username> my mentallity being a flaming fag is a serious mental issue,15964
0,not trying to follow any spooks no offense,15965
1,<username> i love seing new ones cause i save them and then youse them bitches lmfao,15966
1,<username> u feel like dumb ass dont u pussy boy,15967
1,<username> dont get head from hoes with overbites <username>,15968
1,dis bitch got these flintstone sandals & 128530 & 128530,15969
1,you know the head good when it feel like she has a pussy stuffed down her throat,15970
1,rt <username> no & 9981 & 65039 for you hoes,15971
0,eh bitch how about you worry about your own psychotic ass looks like you need to be saved from being a noisy bitch & 9996 & 65039 & 128139 cantstanducunt,15972
1,<username> ur a cunt nd a wish a was a faggot,15973
1,& 8220 <username> & 8220 <username> buddy drug the whole train lmao good extra ass hoes & 8221 hate them ny hoes & 8221me too,15974
2,<username> a video an entire media will likely mock <url> i am such a crybaby,15975
2,cant find my bc powder ill just chug this childrens advil,15976
0,<username> <username> here ya go wetback eat this <url>,15977
1,<username> <username> <username> <username> mine pussy,15978
2,home to chicken and penne alfredo and oreos and banjo,15979
2,rt <username> nbc news projects charlie baker r wins massachusetts governor <url>,15980
1,& 8220 <username> & amp wealthy rt <username> my aunt said im handsome fuck you hoes & 8221broke,15981
1,degenerateartist knows words & gt bo jingo dangle fan slang ho ting pang lick drum swing flick alarm bic & gt but you cant hear fire can you,15982
2,i made sweet & amp spicy drunken noodles with handmade and handcut ho fun noodles with marinated chickenshrimp my back is hurting,15983
1,rt <username> lohanthony is such a little bitch he doesnt even like the girls and he gets followed i dedicate my life to them and i ge & 8230,15984
1,rt <username> a bitch can look like a million dollars wit sum garbage ass pussy,15985
1,pussy on my mind bow wow,15986
1,rt <username> what was that you tweeted i cant concentrate enough to read it over all your sadlooking boob and pussy pics men prob & 8230,15987
1,based god fucked all my bitches,15988
1,the bitches are back <url>,15989
1,that and we spent half of our junior year and most of our senior year bitching at each other for being dumb bitches sooo theres that too,15990
1,rt <username> honestly i kind of get offended when people ask me if my eyelashes are fake fake eyelashes arent this long bitches & 9995 & 128129,15991
1,yuh bitch voz de mando at ok was the best mf friday yet,15992
1,<username> nice pussy,15993
1,goodnight pretty bitches n real niggas fuck da rest,15994
1,music sounds a million times better in my car i love having a sub and new speakers its like a mini rave in this bitch bumpin,15995
0,when it rains its good go to the mall weather all the coons be at home,15996
1,rt <username> <username> <username> <username> <username> <username> he busted a bitch n rolled stop sign hahahaha,15997
1,dis be one sexy bitch <url>,15998
1,rt <username> back to these hoes tho,15999
1,i got a missed call from your bitch & 128514,16000
1,the same bitches telling you to let it go are the same ones that would go in and grab it right after you & 128175 & 128079,16001
1,rt <username> i finally realize that these bitches just wanna see me down wanna see me fall,16002
1,k dude seriously im not retarded so stop talking to me like i am or ill start being retarded and make you change my drool cup,16003
1,my dad just said karl was always the biggest pussy of all 3 of the kids im sorry karl but youre just a pussy i love my dad lmfao,16004
2,<username> youve got no sole,16005
1,correction he better bring one classy bitch home because momma aint going to be dealing with random hoes in the house & 128131 & 128131 & 128111 & 128581,16006
1,she be thinking she throwing that pussy back so good and all she doing is throwing ya nut process off,16007
1,rt <username> basically im the shit bitch,16008
1,rt <username> them trick niggas splurge on the pussy yo you give me one day ill purge on that pussy yoooo,16009
1,i cant wait to turnup with my bitches i miss them & 128553 & 128553,16010
1,& 8220 <username> there isnt one song on blacc hollywood i dislike & 8221 except the song with nicki minaj because that triffling bitch sucks,16011
1,rt <username> & 128557 & 128557 & 128557 & 128557 rt <username> when dykes hear ladies free before 10 <url>,16012
1,only white trash watch hockey,16013
1,really bitch no,16014
1,<username> if its trash im kickin yo ass,16015
1,<username> no matter how much you bitch and complain america is in better shape to how obama found it period,16016
1,there are some retarded ass movies on netflix,16017
2,<username> y u not on the monkey bars too lol,16018
1,rt <username> thingsiliketodo serenading your bitch,16019
1,rt <username> on god yall hoes better get off my twitter,16020
1,another high point was a hungarian calling me cheat fuck and cheat pussy for doing well,16021
1,rt <username> <username> <username> hoe ass nigga & 128529hoe ass nigga x2,16022
1,rt <username> bell hooks is bored by nikki minaj & amp thinks pussy is old hat im bored by her old hat ass pop critiques,16023
1,when jake from state farm keep calling yo bitch but yall got progressive <url>,16024
