label,tweet,id
2,"@Jpizzle651 I didn't really have one, was aware of Yankees, but always loved Dodgers uniform!",16916
1,RT @thereal_EMandM: @red_is_raw so is your pussy lmao,16917
1,"RT @JareerKassis: If there was an invisible celestial judge who killed those who spew hate on Palestinians, celebrities &amp; politicians would&#8230;",16918
1,You just a Twitter hoe,16919
1,RT @FunnyPicsDepot: bitches in middle school be like http://t.co/8HdtphPH51,16920
1,RT @FuckTraVonn: Niggas madd gay RT @CirocBwoy_: teachers giving niggas pussy and they snitching. incredible,16921
1,RT @yooSlim Y'all Virgo bitches gotta chill thinking y'all Beyonc&#232; &#128514;&#128514;&#128514;,16922
2,"RT @LizardLickTowin: - @CMchatLIVE #CMchat why do U think its so hard for""hick hop""2get major air time on most stations #cmchat when it's w&#8230;",16923
1,I was gonna put &#8220;I wanna eat the pussy like a Saiyan&#8221; in her mentions but they&#8217;re savage enough.,16924
2,Wicked Oreo,16925
1,@ItsYOUR_man you a fucking wigger so stfu,16926
1,My sister said my step mom is a cunt. &lt;3 i love my Sister (:,16927
1,RT @TacoPablo_: Rich dollaz always trynna snatch a bitch. Like he a bitch &#128514;,16928
1,#IHopeSomeday that these hoes just find their own relationship instead of ruining others,16929
0,My managers a stupid cunt yes I said it,16930
1,Me and my homie @hou_hefner ROCKIN that bitch all night #MeetUsHere NOW&#10071;&#65039;&#10071;&#65039;&#10071;&#65039;&#10071;&#65039; http://t.co/06olvik6lD,16931
1,Big black bitches out here arguing,16932
1,Cant wait! RT @StrictlyKeyz All niggas wanna do at 45 is pop Viagra and pop young bitches,16933
1,&#8220;@__thaRealist: Lil bitty bitch&#8221; &#128079;&#128079;&#128079;&#128079;&#128079;lingo,16934
1,RT @Just2Savage: This height shit aint cute at all. Yall some dumb hoes going out in public looking like Jack and the bean stalk. &#128514; http://&#8230;,16935
1,Too many pretty bitches got the sore throat voice.Mostly red bones. #TurnOff,16936
1,So I guess I'm on snapchat now? So snapchat me bitches. Danvii . No idea...,16937
1,Shantrell tryna fight bitches in da clinic n shut &#128514;&#128514; She wanna wait til uh bitch sick to try to bump &#128514;&#128514;&#128128;,16938
1,Stop whacking off in the shower queer boy! @Ilovebamf,16939
1,To a hood bitch Gucci voice is euphoric,16940
1,"RT @0hallis0n: ""This is J Cole you fucking queer""",16941
2,Peace my friend..Only Peace..I am not your enemy..Dont say that word again..Look at my Facebook wall..One of my best friends ever was a Moor,16942
1,"""U got my 200K bitch nigga""--Al Haymon to Antonio Tarver",16943
2,"ISIS Jihadis In Australia Shoot Man In The Face, Chanting &#8216;ISIS Will Stay&#8217; http://t.co/xyzXv5LZs1 #tcot #pjnet",16944
1,These bitches really marry to some rich ass niggas,16945
1,RT @gioisblack: Goodbye you faggot http://t.co/oJKZjkgVXL,16946
1,"RT @peidroh: when you tell the chick-fil-a cashier thank you, but that bitch don't say ""my pleasure"" http://t.co/85swWYxMNz",16947
1,RT @_groovyg: me 2nite bitches http://t.co/NlToDB7xze,16948
2,"WIB plays next Fri (5-16-14)at the Silverdome Ballroom(21+) in Neillsville,WI with Charlie Parr &amp; Hobo Nephews of Uncle Frank! Tickets 15$",16949
1,&#8220;@saidtina: @uce_INA I really hate Poly bitches.&#8221; You and me both man,16950
2,Gotta love the undignified sprint across the yellow light to transfer buses because the first one was dawdling,16951
2,"Calling out teabaggers, conservatives on their BS: http://t.co/l8Qx8RMjrG via @YouTube",16952
1,Let these hoes be great &#9996;&#65039;,16953
1,I'm sorry.. I'm sorry.. I can't fuc wit u no mo hoe.. and I'm sorry &#128514;,16954
2,People who don't put their blinkers on seriously just need to crash into a pole or something &#128548; #moveoutmyway#bitch,16955
1,"RT @DrunkyStory: ""1st time eating pussy, I thought I was supposed to literally eat it so I ended up biting her clit really hard. We havent &#8230;",16956
1,RT @DJZeeti: Marriage not for everyone.. Some bitches just want u to sleepover sometimes,16957
2,"mashed potatoes , string beans , yellow rice , and chicken &#128523;",16958
1,RT @HBCUfessions: All these hoes want is sum Good Dick &amp; attention -All HBCU,16959
1,"I love when people bitch about athletes being payed to much.

Like they'd turn down millions

What the fuck ever!",16960
1,Cus you gt d hoes,16961
1,"@JawShoeeAhhh @keepitplur bitch you beat after losing twice lol and we won 11, you just a hater",16962
1,"""Get your ass back to Detroit ya fuckin' wigger!""",16963
2,"Bank robber who wore zebra-print dress arrested, police say http://t.co/UUQ0bw6vju",16964
1,LeVar Burton called Shatner a bitch lol.,16965
0,@joshgnf @brana_nv @define808 @ironbjk @mrjstn oh shut up faggot get a disease overused on twitter,16966
1,"RT @Chiief_D: @Pboy562 ""well..all i can say, is that i fucked hoes and made money""",16967
1,@bbluedreamm @chris_cruz1 @Hunglikerobby_ Kenna stfu? Quit bein a bitch I was tellin Robby to stop?! God.,16968
1,"everybody fuckin everybody bitch everybody wit the shits, thats lifee",16969
1,My momma keep talking to me like bitch gtf I'm on Twitter.,16970
1,"RT @karessaNV_M: If I was a bird, you would be the 1st person I&#8217;d shit on.",16971
1,Bored then a hoe in the auditorium &#128557;&#128299; hmu! http://t.co/V8tgqHEAg8,16972
1,Bad bitch on my line tryna give me brains,16973
1,@BrendaGisselCA I'm not Mexican enough for the real beaners yet too Mexican for the Americanized beaners :(,16974
2,Use to trap them birds now I'm fly like a birdddd,16975
1,Females be damn near naked wondering why niccas jus wanna fuk lol,16976
1,RT @_____redd: killing these bitches go body for body &#128530;&#128524;&#127911;,16977
1,I wanna apologize for being such a bitch the other day.. But the way my emotions are set up..,16978
1,"&#8220;@skykardashian: Is ""hoe by association"" a real thing?&#8221; Yes.",16979
1,"I'm not fuckin wit October She on some new shit , bitch cold",16980
1,My bitch can be anything except average,16981
1,"""@JasminePore: If you dressed up as a cat for Halloween you are basic."" ...or a pussy",16982
1,RT @SarahMcintiree: A sideline bitch will tell you everything you need to hear if you just listen. She ultimately wants your man she dgaf a&#8230;,16983
2,RT @michellemalkin: Mass. GOP Gov.-elect Charlie Baker: No driver's licenses for illegal aliens ==&gt; http://t.co/3vkLYmJWjS #NoAmnesty,16984
1,"Cut these hoes off right now I really need to , ion really know girl but I believe in u",16985
2,&#8220;@Yummy: Oreo ice cream cake &#128588; http://t.co/dvabPmgQjo&#8221; &#128525;,16986
2,"RT @HeroineAddict: 15 y/o me totally understood 'Twin Peaks'.

40 y/o me can't seem to follow these 'The Great Outdoors' Goldfish crackers &#8230;",16987
1,&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; RT @KarltonHinez: @ItsNotHarold smh bitch sellin her ass,16988
1,It's hard being a real nigga when these niggas got bitch tendencies,16989
1,I like it when you call me McSully I like when bad bitches pour honey on my silky body it's not even the 90s,16990
1,"RT @DJsir_freshley: &#127919;&#127919;&#127919;RT @GuruJeremy Bitches are only ""moral"" when it comes to sex... when it's convenient for them. Otherwise they hoe th&#8230;",16991
1,"Once you hate someone, everything they do is offensive. ""Look at this bitch eating those crackers like she own the damn place!""",16992
1,RT @C_Pritchett_: &#8220;@1BookieG: Money can't buy you love so I don't pay for no pussy&#8221;,16993
2,Good ol' Charlie. #wwc http://t.co/U3kkrlwOqk,16994
1,RT @willgoes_ham: I love bad bitches that's my fuckin problem &#128527;,16995
1,RT @Rameyhoe: If you curve me im just going to assume your pussy is trash and you were doing me a favor,16996
1,Baby girl your pussy looking so vacant....,16997
1,"Really. 3 hours to find paper work is retarded. Tarrant County Courts suck. 
#wasteoftime",16998
1,@kieffer_jason bitch meet up,16999
1,RT @RabehChararah1: Wack ass hoes,17000
1,&#8220;@swaqmagician: @100046729 wtf bitch!&#8221;dasss why I ain't come to practice,17001
1,RT @UNCLERUCKUS_BD: Andrew Bynum got traded and then they waived him the very next day... a nigger can't keep a job,17002
0,@sarahVICwood im going to murder that fucking cunt,17003
2,Real talk not being byes or nothin! The whole NFC south glad bag trash this year none of the teams have a chance making it to the playoffs!,17004
2,"RT @kingdomofwench: @graceishuman I've also seen a lot of that ""We're Democrats and we're for Charlie Baker!"" ad which makes me want to scr&#8230;",17005
1,I hate this cookie built bitch &#128514;,17006
0,@__hannerr__ you're a faggot,17007
1,RT @Trackstar275: With your bitch ass...,17008
1,"@Arctic_Nation yeah, these bitches aint shit tho",17009
1,I'm fasho in that hoe then! RT @BJayBlast: TBRetreat is about to be 21+? I'm in that hoe for real this time!,17010
1,That bitch is goin off off off!!!,17011
1,"RT @babyyhogg: Ayy fag , you still having your party tonight ?! @weidie1211 &#127867;&#127867;&#128540;",17012
2,God damn zebras every Virginia possession the whistle blows geeze.,17013
2,RT @Black__Elvis: My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho&#8230;,17014
1,"RT @Bigchapo_4cH: #Merched&#10004;&#128520;""@_100d: Smoke wit a bitch in Nap and let her play music I bet 100 she turn on boosie or some slow shit &#128530;""",17015
1,RT @KINGTUNCHI_: Fucking with a bad bitch you gone need some money lil homie!,17016
1,"I got my own legacy bitches, fuck yall legacy @ChavoDaGreat @JacobRyanBruhn",17017
1,@Angllee2500 ain't nobody offending u fuckin peckerwoods I despise of a no good white ungrateful honkey,17018
1,@JustKarahn yes u hoe,17019
0,"I hate that my mom says she trying to move out here... Like bitch the only reason your ""trying"" is because you don't have a place to live..",17020
1,RT @LOUD_besos: Pepsi cola RT @JactionJ: Ladies what does your pussy taste like?,17021
2,"@Krbfarms @Cornfrmr I was gone once, dog ran a coon up the transformer pole, she picked it off with one shot-and still had electricity!",17022
1,RT @TheFatKidJames: @Von_VonRichter Bro fuck you for leaving! Lol no but have a great time up there and don't forgot about the bros back ho&#8230;,17023
1,@clfrew27 ill slap a hoe,17024
1,"Feelin like I can have any bitch I want. 

Feelin like all these hoes in this bitch want me.",17025
1,I cheated on 10% of the bitches I had tf lol nobody even wanted to be all committed and shit,17026
2,They must be Russian birds! Russian birds are known for invading Chiminea. @SaintRPh @KimMarcumTexas,17027
2,"Baked Montreal chicken, cheesy brussels sprouts, garlic butter triple cheddar &amp; chives yellow mashed&#8230; http://t.co/XsGW1kSqCW",17028
2,"RT @peeabut: Dear god, make me a bird so I can fly far, far far away",17029
1,"""@trutherbot: does he look like a bitch?"" @el_capacitor",17030
1,deans crying because she needs to pee peter keeps saying nigger,17031
1,Son of a bitch I can't wait till baseball is back. #AmericasPastTime,17032
1,RT @Mymangot2JOBS_: WHO IS SHE? Ill fight her bestie RT @VeronicaGK: Then this bitch in my class wanna copy my homework off blackboard disc&#8230;,17033
1,Real niggas speaking bitch u better listen....,17034
1,@iH8TvvitterHoes @breezyfrmdablok tell me how that sounds stupid? You were pretending to be a female and talking to a guy. You a faggot,17035
1,World War Z is on Netflix yasssss bitch yasssss,17036
1,Look at this pussy @YatchakHannah http://t.co/cPyO5YP005,17037
1,Still don't give a fuck bout a bitch or her dude,17038
1,I wouldn't last in prison... Them bitches would eat me alive...,17039
1,"So, are the Olympics over in Brazil yet or what? I mean, yay sports! What? Stop looking at me like, &#8220;What are you, queer?&#8221; #GoRedskins?",17040
2,RT @jemelehill: Just saw Dawn of The Planet of the Apes. One of the better moves I've seen this year. I didn't know if I wanted the apes or&#8230;,17041
0,@Buckm00se all us beaners were pissed like robert when the jew ref stopped it,17042
1,I'm gonna go ape shit if there is an IF Uchida,17043
1,bitch you better not disappoint me. madonna and britney and xtima have RT @gwenstefani: My new single #BabyDontLie is coming Monday!!,17044
2,@CellNBuu ewwww her nips are DEF more perfect than that,17045
2,RT @EverybodyHatesX: He's trash RT @Yerrp08: Too early to call Austin Rivers a draft bust ?,17046
2,RT @LikeJordanGAF: Pity parties are trash &amp; I don't throw them .,17047
1,@TexasHumor drinking a bitch beer outta a badass kuzie,17048
1,&#8220;@SoDamnTrue: I live in constant fear of being shit on by a bird&#8221; well this actually fucking happened to me before sooooo. &#128529;,17049
1,they gotta sell they ugliness &#128514;&#128514; &#8220;@BADi_am: Ugly bitches be the most stuck up ... Like bish what &#10067;&#128553;&#128514;&#128514;&#8221;,17050
2,"Cheez-Its, Honey BBQ Lays, Oreos and a monstrous glass of 2% right now. I'm the skinny-fat poster boy.",17051
2,I'm gonna be ghetto and color over the stain with a sharpie ctfu,17052
1,@JawShoeeAhhh @FabianMleal suck a dick hoe,17053
1,"Yeah im livin right, these bitches dead wrong",17054
1,That's how you know who be lying about getting in the pussy..talking about tasting like water and fruit and shit..tf is that?,17055
1,@ITS_MAKEPEACE i donno who demz iz? But ima bout to get white gurll ghetto on there asses when i find out....,17056
2,"@_Linsanity22 derrrrrrr, 1st of all her songs are actually good compared to the other trash, +++ shes SUCH a showman omg",17057
1,RT @YepRealPosts: Selena mothered these hoes http://t.co/phsDhxjm6e,17058
1,RT @CaNdY_n_VoDkA: -Not every nigga is pressed for pussy.......specially yours.,17059
2,RT @Amoreshonta: &#8220;@WestDontCare: Big bird has spoken &#128514; http://t.co/TxCcy3XIEc&#8221;&#128514;&#128514;&#128514;&#128514;&#128553; I was weak then I &#128128;!,17060
1,"RT @ImNeverChillin: Niggas drop outta high school &amp; get a job at McDonalds talkin bout ""on my grind"" lmao okay, GRIND me up a Oreo Mcflurr&#8230;",17061
1,"Fucking lying cunts man, gotta love them",17062
1,RT @ZephTheGreat: Not all black girls are ghetto .,17063
1,RT @EmotionalSwag15: Go die in a hole bitches &#9996;,17064
1,im a fat bitch http://t.co/p8hvKhRH2n,17065
1,"Bij vraag wat is d naam van de engels des doods,dacht eerst Robert.Ik:Israel..uhm iets met Gargamel,hoe heet die kat ook al weer..oja Azrael",17066
1,@intheKCmix it's twitter.. That's what folks do.. Same folks be mad when someone calls them a nigger on here..,17067
1,@JohnnnyAmor lol wyo bitch,17068
2,The jigg is up,17069
1,Comcast stop being twat and actually work thanks,17070
2,RT @moosedaugherty: Free bird!!!,17071
1,RT @shayconnnor: u ain't sailor moon bitch,17072
1,RT @Liddo_Shorty10: I can't fuck with sentimental bitches.,17073
1,"Close your eyes and let the world paint a thousand pictures, one good girl is worth a thousand bitches...",17074
1,"RT @doddynyc: I'm mature enough to eat pussy when it's time too, eating ass is just disrespect.",17075
1,RT @yendys45: And @xDSmooth fell in love with pussy he never even got....,17076
1,@TrillVanillaaa bitch,17077
1,"&#128514;&#128514;&#128514; RT &#8220;@TuneLuciano: this hoe just DM'd me sayin ""never give up in your dreams""...fuckin fortune cookie ass hoe, fuck out my DM's&#8221;",17078
1,Ready to bounce out dis bitch,17079
2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XEzf7Cj5qT,17080
1,RT @KvTrK24: Ross pulling hoes @DreWill52 @Awight54 @Da_KodaBear http://t.co/YefRlbvDvb,17081
2,"@cxslug I never did those games, but I was obsessed with Angry birds. Which is why it took me so long to do CCS. I was scared. Lol",17082
1,"Well,is he gonna take da bitch or naw?",17083
1,RT @Crimefetish: But bitches do that too http://t.co/KWFRABGuwj,17084
1,2 or 3 hoes for everything &#128527;&#128520;&#128526;,17085
1,@GossipCop screw the little porch monkey!,17086
2,The guinea fowls are not what they seem.,17087
1,@LameAssNerd do it pussy,17088
1,@ScanBC hoe the cookie crisp cop is on the case.,17089
1,Some croquettes for you hoes,17090
2,"Yesterday, I saw a red hair do, with streaks of orange and yellow in it. Combed up like Woody Wood Pecker. And... http://t.co/o3hiKa2Fin",17091
1,"RT @ThaReal_Elijah: Used to be with 50 niggas, 20 of em got murked, 20 of em turned pussy, the other 10 put in work",17092
1,"Don't talk to her like that. RT @PaulConroy: @lezarub @tragedy6358 I did a search for ""lying evil cunt"" and guess what? You came top x",17093
1,@ICBC_World214 lol nigga just walk in that hoe looking for girls don't even wanna buy nothing,17094
1,RT @iH8TvvitterHoes: I gotta curve these hoes before they have a chance to curve me &#128530; http://t.co/IHqsWj9VOG,17095
1,RT @john_nesby: &#128514;&#128514;&#128514; I know who Chubb talkin bout lmao definitely not my hoe,17096
1,RT @AndrogyneAdvent: @verbally_abrupt y'all got all the gay hoes,17097
1,My sister called the chinks an asked was they open ctfu she fried!!,17098
1,"Indirect ass little bitches, like you know my fucking number and where I live.",17099
2,Charlie and I!:) love that dog!!:) http://t.co/8AQXiYg6Ov,17100
2,Majority of it is trash anyway.,17101
2,I hear the birds in the summer breeze; I drive fast; I am alone at midnight.,17102
1,RT @DaeDeezyy: ion ask nobody for SHIT . ever . never have a problem doing shit fa people neither but damn can a bitch get a thank you ?,17103
1,&#8220;@uGOTTAeatTHEass: Niggas swear they love a honest bitch tho http://t.co/vastMFJphu&#8221; &#128514;&#128557;&#128514;&#128557;&#128514;&#128557; he salty bm,17104
1,"#DUH @Transhuman_: That's because they're possibly tucking a penis ""@EmperorIra: This bitch got man boobs http://t.co/VJvXwLrJoP""&#8221;""",17105
1,@Piercethetit @Xenoss_ I don't love these hoes,17106
1,Omg this bitch just said some shit,17107
1,@A875Silva @jezzzz_ if she do then she gone die too I ain't playin dawg bitches gone be ruthless then I will be too! &#128175;&#128170;&#128074;,17108
1,"All them hoes crazy RT @Mr_NiceeeGuy: Thick thighs, &#128166; skinny waist, &#128591; and natural beauty face &#128149;",17109
1,#Havok is one bad bitch wouldn't wanna mess with her #TNA IMPACT,17110
1,"RT @briannafbaby: Good girls take 4-12 months before they move on.. only hoes jump from nigga to nigga.. don't argue with me, this is scien&#8230;",17111
2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/O8JoZOKFEI,17112
2,RT @JC2theQ: Yanks walk off win &#128591;,17113
2,@YessMe_SHAY I want my poms back lmfao,17114
1,"RT @Mymangot2JOBS_: When a bitch comment on my nigga pic like ""u so fine&#128571;&#128571;"" I @ em thirst buckets back and be like ""thanks&#128573;""",17115
1,"@IvanJ_Reyes, um no that only a fuck you bitch and done xavier will hopefully respect girls bc I am doing it alone and I don't want that",17116
1,It's Some hoes out here tonite &amp; I got Shawty wit me,17117
1,&#8220;@BSBHForum: #BeatTheHabs #NYR http://t.co/okvhWHy3Vh&#8221; @CanadiensMTL #pussy,17118
2,RT @CuteForFall: I can't wait to wear warm fuzzy sweaters &#128525;&#9786;&#65039;&#127809;&#9749;&#65039; http://t.co/d3BlSbpryd,17119
1,#Shoutout to everybody that follow a nicca!!,17120
1,RT @taylormrake: People beg to see women's bodies but the minute they're seen that woman is now a hoe oh okay,17121
1,If I smoke with ya bitch its over,17122
2,RT @zoejoiner: if you're gonna trash talk my piercings don't say it in front of my best friends &#128514;&#128514;&#128514;&#128514;,17123
1,"RT @GoodKidLeo: catch a bitch snitch, my finger itchin on the switch",17124
1,My ex just wanted a reason to continue to be a whole hoe outchea and tried to make me feel bad for a comment from a thirsty.,17125
1,RT @BigNorton: I tweet like a nigger,17126
2,Got chunky marmalade today of a greatful customer for my service over the past 2 yrs #PostieTweet #ServiceMatters http://t.co/pSEnGvyxrw,17127
1,Lmfao custy bitches be like ( ) come on in,17128
1,RT @LaneBelgarde: @gillis_seth yeah right queer. The only piece of ass you've ever got is when it finger broke thru the toilet paper&#128514;,17129
1,Most these bitches ain't real,17130
1,ON. SIGHT!! RT @MichyDoe: Bitch I bet not see you in the streets @CoreyWhiteJr3 trash ass nigga,17131
1,&#8220;@UnbearableTier_: I ate oomf pussy&#8221; @ her &#128064;&#128064;&#128064;&#128514;&#128514;,17132
2,"RT @TheRoot: Don Lemon gets called an Uncle Tom, doesn't like it: http://t.co/eV4xgI5Pgc http://t.co/i6Xs8HCnrb",17133
1,RT @TheKingScottyD: Side niggas get pussy and main niggas get arguments,17134
1,"RT @MATTerbate: ""Omg October is gonna be the best month ever"" 

Basic bitch",17135
0,@Gutierrez_Alf legit retard,17136
1,"Amennn!!!!! ""@WomenLoveBrickz: If your girlfriend doesn't like that bitch, you don't talk to that bitch""",17137
1,It seem like Cory talked to 75% of all indianapolis hoes &#128514;&#128514;&#128514; nbs,17138
2,RT @HitmanHolla: RT @AYEVERB: OK I'm watching mook vs lux....neither of them was good... But mook won 3-0 ..this wasn't CLOSE to me vs hitm&#8230;,17139
1,RT @DrugsForSteph: A loyal girl really truly does come with a smart mouth and arguments. Only a hoe will let you do as you please cause she&#8230;,17140
1,@garrett_winker bitch shut yo little ass up fucking no color emo faget ads nigga u call me dumb but u don't know shit,17141
1,"RT @zekNcashe: all i ever asked for was patience, patience &amp; pussy but mostly patience..",17142
1,"RT @SheBoundTa_G_O: @WeDont_SmokeREG money ova bitches I'm yellin it ta da grave developed at ah young age, go afta wat pays &#128526;",17143
1,"I need sum hoes ah sum, cuz I wake up all I have is hella emails &#128557;&#128299; but not a Goodmoring or goodnight text. Shit not even a single text &#9995;&#128529;",17144
1,@keongetsbitches fag &#128155;,17145
1,RT @CorySayFukEm: i love girls who aren't afraid to encourage or compliment the next chick.. bitches hate so much now that's it's refreshin&#8230;,17146
0,"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an",17147
1,This bitch is stupid. -.-; Anti Feminist: http://t.co/vsgCwtn4j6 via @youtube #dumbass #blndsundoll4mj,17148
1,"@lordjamar your disgusting, you should be banned from talking about Hiphop, retards like you belong in the 40's with your retarded ass logic",17149
2,RT @hoes: RT if you'd marry Scarlett Johansson http://t.co/KMoJDDIl7h,17150
1,RT @tbhjustzach: why be negative when you can be positive fucking smile you beautiful bitch,17151
1,You just her friend im the niggah she wanna fuck wit,17152
1,"Bitches swear up and down they pussy the best, but ain't.",17153
1,&#8220;@Leelucas_: I fucked up in the 6th grade&#8221;yeah bitch you wants to fight me with yo dawg ass,17154
1,"Twitter game is on point tonight btw guys, if you haven't caught on you're full retard.",17155
2,"Never seen a tinted yellow tongue before. 

She just ate a lemon jolly rancher?",17156
1,"&#128588;&#128588;&#128588;""@Datruthh_: Don't do em with my girl lol RT @thelaurenway: So when yall in threesomes does your girl eat the pussy too?""",17157
1,RT @_danieebro: all these bitches fake if you ask me,17158
1,RT @SteveStfler: This bitch doesn't know what she wants.. http://t.co/S5wZNkhJW4,17159
1,@Lion_of_Gray @roodawg1971 @mrfayoh @khanye_s @sas2afoundation here's my opinion on the matter..... She's a cunt.,17160
1,givenchy my toes and my bros and my hoes,17161
1,@BlakeAnderson21@dalton_ryann @justinmiculka01 bitch got the crew hype an still got her ass beat tonight should have brought him to us,17162
1,Between the constant tweegrams and the bad bitches playing themselves out for attention and the stupid caption pics instagram lost me.,17163
1,Thanksgiving early hoe http://t.co/A29MLLX62B,17164
1,"Is that the remix? ""@breezyfrmdablok: these hoes ain't lawyers! &#127908;&#128553; lmao my fave Chris Brown song""",17165
1,Get your nasty ass out of my snapchat bitch,17166
1,Girls watch out for hoes who always have something to say bout your man bc they will be the main one tryin to fuck him behind your back,17167
2,@mickeyhart lookin good mick!,17168
1,@b0ssladyRe go to sleep bitch,17169
1,All these bitches &amp; niggas be Trippin offa what type of relationship me &amp; duddy got like we not fuccing no more &amp; we not dating.,17170
1,"RT @RealTalk: i swear I'm a nice girl, until you do something that pisses me off... then the bitch comes out.",17171
1,RT @iamTHATprettyMF: them other bitches aint got nothing on me I can tell by how your still fucking with meeeee,17172
1,RT @wizkhalifa: Woke up sleazy. Im bout to make this day my bitch,17173
1,"RT @EHSSecretAdmire: ""Can @CarterMarteeny murder my pussy?""",17174
1,"I'm ready to cry I'm so mad, like me &amp; this bitch gon have to fight.",17175
1,"He needs too! We win titles when he smacks hoes! RT @mnymknmich: Big Ben gone smack ""another"" hoe after this lost &#128514;&#128514;&#128514; sorry @VonshayeB",17176
1,Apparently not wanting to trade your Nitro M4 in CSGO makes you a collossal faggot.,17177
1,@Benny_Balboa lmfaoo yu stupid lha bitch i been knowing you for about 10yrs you never had a hoe...EVER,17178
1,you gotta be a new breed of retarded if you do that. http://t.co/PeinRwsZzq,17179
1,"&#128114;&#128069;&#128166;&#128149; - &#128514;&#128557; omg just thinccin of you makes me laugh, we use to STAY talking shit in 3rd period, you cute, &amp; you my bitch &#9994;&#128514;&#128557;",17180
2,@sippey That's where birds came from.,17181
1,@_noWashington he liked that hoe,17182
2,Gotta bad red bone that look something like Ashanti,17183
1,Shout out to everyone that puts up with my retarded ass. I appreciate it.,17184
1,RT @CallMeRenee_: &#8220;@1inkkofrosess: @CallMeRenee_ &#128514;&#128514;&#128514;&#128553;&#9996;&#65039; my bad bitch im logged in on everybody shit&#8221;hell yeaa me too seen tiff just tweet f&#8230;,17185
1,"Can't fuck wit no bitch ugly friends,",17186
1,Living with my bitches #live @lauren_borrelli @Kathinator6 @jenna_saispas http://t.co/c3vy1xuOHa,17187
2,Magellan? You suck at trash talk. @physguy2 @submix8c,17188
1,"I tell the truuuOoooth... That bitch is ugly, yeah her aunt, and momma too. I was gone lie about er, but bro I had to tell the truth.",17189
1,Stupid cunt bitch on the road,17190
1,@jdimenstein @JagexLyon yeah if you get in trouble its less than a .5 percent chance that its a mistake. so you're a fucking retard.,17191
2,I I haven't watched a single episode of #LHHNY however I'm watching the reunion. This coon shit. I mean the levels of ratcheticity,17192
1,&#8220;@TripleOgi_: Kanye might be the first nigga to successfully save a hoe.&#8221;lol this a original . Tweet,17193
1,She gon look over these bitches like terms and conditions...,17194
1,"He said we gon be paying a bitch rent, I'm not even tryna buy her an extra sweet and sour sauce at McDonalds",17195
1,You think you're pussy is wet? My kitten drowned two days ago.,17196
1,"@freddurst shut up faggot, no one cares",17197
1,Lmfao watching Brokeback Mountain with Taylor cuz we've both never seen it aha #queers @mckinley719,17198
1,@Leelucas_ &amp; you got cancer hoe,17199
1,Man that bad bitches/broke niggaz tweet was a trap.I feed bullshit negativity and niggaz line up for a plate.,17200
2,RT @xenakix2243: Feeling the crisp fall wind spinning around me and watching the colorful leaves fall like rainbow colored raindrops slowly&#8230;,17201
1,Delete this! Lmao RT @SedSince81: bruno mars and el debarge both cop blow from the same nicca....but don't mind me tho,17202
1,"Just smoked a whole 8th of that Reserve, thanks to my niggah @BlakkHoodie_562",17203
1,RT @TweetLikeAGirI: wow so the dolphin asked her to marry him and she kisses the other guy right in front of her rude ass bitch http://t.co&#8230;,17204
1,"@chanelisabeth I'm subtweeting my sister, hoe",17205
1,RT @Pbn_Rico: Maury 65 years old and still exposing hoes.. &#128175;,17206
2,&#8220;@Kik2Clean: Brah Wiz cheated &#128514;&#128557; http://t.co/OZ2PnDNGJ0&#8221; she had hair like a dyke..... Uh.. Duh?,17207
1,RT @firmeprincess: &#8220;@KizzyGotDaJUICE: Huh man &#128571;&#128553;&#128588;&#128166;&#128166;&#128166;&#128166; http://t.co/cLyaPq2Ret&#8221; he's gna drown in the pussy for real,17208
1,"RT @Papa_Erwin: This beat deserves Hennessey, a bad bitch, &amp; a bag of weed. The Holy Trinity",17209
1,So jealous of my parents and Bryce gone to rednecks with paychecks for the weekend I should've gone &#128520; http://t.co/F0mZQjWcRp,17210
1,@natashaleggero how dare insult that pearl harbor vet. You are a dumb cunt.,17211
1,&#128557;&#128557; &#8220;@_____AL: Y'all be tweakin wit that WCE shit. Ain't no way in hell u like that bitch every single day.&#8221;,17212
1,@davegetnmoney my phone's doin da pussy right now lol,17213
1,@tina16_ that bitch gonna get a rug burn,17214
0,hoe ass nigga &#128569;,17215
1,RT @savethesehos: Your bitch when my Skechers light up . http://t.co/vqLUSPYqmO,17216
1,RT @275YUNGSIMMIE: I flex it ain't no turning down ...take yo bitch fly out of town ... ...Macin stackin ready to get it crackin aint no tu&#8230;,17217
2,Damn Charlie Wilson is still around?,17218
2,RT @Shalewis09: Larry Elder is an Uncle Tom. I cannot believe how he is degrading a child.,17219
1,RT @DETROITSWEETS_: U gotta be retarded to skip class in college,17220
0,@truuueee_ that bitch done.. have it to u on Sunday my nigga,17221
1,"That's okay minivan, you can run that red light, I'm sure your nail appointment is more important than my life. #bitch",17222
1,"If that pussy aint Organic, Preservative free, No growth hormones, fresh, USDA approved, i aint fuckin with it.",17223
